Encoding Id,Market,Rank,Station,Channel,Affiliate,Start Date,Start Time,Stop Date,Stop Time,Start Second,Stop Second,Seconds,Program,ISCI-20,Campaign,Advertiser,Product Name,Module Code,Phone Number,Length 
0001411274,GREENVILLE SC,038,WMYA,040,MNTV,20200306,21:49:07,20200306,21:49:34,0000000011,0000000039,0000000045,HIGH SCHOOL BASKETBALL,MTCH937130H,12/15/19,MMTC,Mosaic,30,8437935106,30
0001411280,GREENVILLE SC,038,WMYA,040,MNTV,20200306,22:10:45,20200306,22:11:01,0000000011,0000000027,0000000045,HIGH SCHOOL BASKETBALL,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411280,GREENVILLE SC,038,WMYA,040,MNTV,20200307,10:32:02,20200307,10:32:30,0000000011,0000000039,0000000045,GIRLS HIGH SCHOOL BASKETBALL,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411274,GREENVILLE SC,038,WMYA,040,MNTV,20200307,11:17:45,20200307,11:18:13,0000000011,0000000039,0000000045,GIRLS HIGH SCHOOL BASKETBALL,MTCH937130H,12/15/19,MMTC,Mosaic,30,8437935106,30
0001411280,GREENVILLE SC,038,WMYA,040,MNTV,20200307,11:49:09,20200307,11:49:38,0000000010,0000000039,0000000045,GIRLS HIGH SCHOOL BASKETBALL,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411274,GREENVILLE SC,038,WMYA,040,MNTV,20200307,12:15:43,20200307,12:16:11,0000000011,0000000039,0000000045,HIGH SCHOOL BASKETBALL,MTCH937130H,12/15/19,MMTC,Mosaic,30,8437935106,30
0001411280,GREENVILLE SC,038,WMYA,040,MNTV,20200307,12:31:13,20200307,12:31:42,0000000010,0000000039,0000000045,HIGH SCHOOL BASKETBALL,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411280,GREENVILLE SC,038,WMYA,040,MNTV,20200307,13:53:41,20200307,13:54:07,0000000011,0000000039,0000000045,HIGH SCHOOL BASKETBALL,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411274,GREENVILLE SC,038,WMYA,040,MNTV,20200307,14:31:31,20200307,14:32:00,0000000011,0000000038,0000000045,GIRLS HIGH SCHOOL BASKETBALL,MTCH937130H,12/15/19,MMTC,Mosaic,30,8437935106,30
0001411274,GREENVILLE SC,038,WMYA,040,MNTV,20200307,15:40:56,20200307,15:40:59,0000000024,0000000022,0000000045,HIGH SCHOOL BASKETBALL,MTCH937130H,12/15/19,MMTC,Mosaic,30,8437935106,30
0001411280,GREENVILLE SC,038,WMYA,040,MNTV,20200307,16:11:38,20200307,16:11:57,0000000011,0000000027,0000000045,HIGH SCHOOL BASKETBALL,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411280,GREENVILLE SC,038,WMYA,040,MNTV,20200307,16:52:14,20200307,16:52:38,0000000011,0000000035,0000000045,HIGH SCHOOL BASKETBALL,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411280,GREENVILLE SC,038,WMYA,040,MNTV,20200307,18:05:37,20200307,18:06:05,0000000011,0000000039,0000000045,GIRLS HIGH SCHOOL BASKETBALL,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411274,GREENVILLE SC,038,WMYA,040,MNTV,20200307,18:28:51,20200307,18:29:20,0000000010,0000000039,0000000045,GIRLS HIGH SCHOOL BASKETBALL,MTCH937130H,12/15/19,MMTC,Mosaic,30,8437935106,30
0001411280,GREENVILLE SC,038,WMYA,040,MNTV,20200307,18:46:23,20200307,18:46:51,0000000011,0000000039,0000000045,GIRLS HIGH SCHOOL BASKETBALL,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411274,GREENVILLE SC,038,WMYA,040,MNTV,20200307,19:30:23,20200307,19:30:52,0000000010,0000000039,0000000045,HIGH SCHOOL BASKETBALL,MTCH937130H,12/15/19,MMTC,Mosaic,30,8437935106,30
0001411280,GREENVILLE SC,038,WMYA,040,MNTV,20200307,19:54:30,20200307,19:54:59,0000000010,0000000039,0000000045,HIGH SCHOOL BASKETBALL,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411274,GREENVILLE SC,038,WMYA,040,MNTV,20200307,20:18:40,20200307,20:19:09,0000000010,0000000039,0000000045,HIGH SCHOOL BASKETBALL,MTCH937130H,12/15/19,MMTC,Mosaic,30,8437935106,30
0001411280,GREENVILLE SC,038,WMYA,040,MNTV,20200307,20:35:40,20200307,20:36:09,0000000010,0000000039,0000000045,HIGH SCHOOL BASKETBALL,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411274,GREENVILLE SC,038,WMYA,040,MNTV,20200307,21:17:15,20200307,21:17:43,0000000011,0000000039,0000000045,FAMILY FEUD,MTCH937130H,12/15/19,MMTC,Mosaic,30,8437935106,30
0001411280,GREENVILLE SC,038,WMYA,040,MNTV,20200307,21:43:00,20200307,21:43:29,0000000010,0000000039,0000000045,FAMILY FEUD,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411274,GREENVILLE SC,038,WMYA,040,MNTV,20200307,22:11:33,20200307,22:12:02,0000000010,0000000039,0000000045,NEWS13 ON MY40 AT 10PM,MTCH937130H,12/15/19,MMTC,Mosaic,30,8437935106,30
0001426582,CHATTANOOGA,092,WDEF,012,CBS,20200302,06:30:19,20200302,06:34:48,0000000001,0000000270,0000000275,NEWS 12,MTTN9430,2/110/2020,MMTC,LBS Cosmo Segment,4:30,4234143247,4:30
0001411274,COLUMBIA SC,075,WACH,057,FOX,20200306,21:49:08,20200306,21:49:34,0000000010,0000000036,0000000045,HIGH SCHOOL BASKETBALL,MTCH937130H,12/15/19,MMTC,Mosaic,30,8437935106,30
0001411280,COLUMBIA SC,075,WACH,057,FOX,20200306,22:10:41,20200306,22:11:10,0000000011,0000000037,0000000045,HIGH SCHOOL BASKETBALL,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411274,COLUMBIA SC,075,WACH,057,FOX,20200306,22:31:50,20200306,22:32:18,0000000011,0000000039,0000000045,HIGH SCHOOL BASKETBALL,MTCH937130H,12/15/19,MMTC,Mosaic,30,8437935106,30
0001411273,CHARLESTON SC,091,ECIV,004,ABC,20200302,09:36:48,20200302,09:37:47,0000000010,0000000069,0000000075,LIVE WITH KELLY AND RYAN,MTCH937160H,12/15/19,MMTC,Mosaic,60,8437935106,60
0001403213,CHARLESTON SC,091,ECIV,004,ABC,20200302,09:53:33,20200302,09:54:02,0000000010,0000000039,0000000045,LIVE WITH KELLY AND RYAN,MTCH935530H,11/1/19,MMTC,MBC Skills,30,8437935106,30
0001411274,CHARLESTON SC,091,ECIV,004,ABC,20200302,19:24:40,20200302,19:25:09,0000000010,0000000039,0000000045,ABC NEWS 4 AT 7:00,MTCH937130H,12/15/19,MMTC,Mosaic,30,8437935106,30
0001411273,CHARLESTON SC,091,ECIV,004,ABC,20200303,16:55:20,20200303,16:56:19,0000000010,0000000069,0000000075,THE ELLEN DEGENERES SHOW,MTCH937160H,12/15/19,MMTC,Mosaic,60,8437935106,60
0001403213,CHARLESTON SC,091,ECIV,004,ABC,20200303,19:56:39,20200303,19:57:08,0000000010,0000000039,0000000045,ENTERTAINMENT TONIGHT,MTCH935530H,11/1/19,MMTC,MBC Skills,30,8437935106,30
0001411274,CHARLESTON SC,091,ECIV,004,ABC,20200304,09:38:26,20200304,09:38:55,0000000010,0000000039,0000000045,LIVE WITH KELLY AND RYAN,MTCH937130H,12/15/19,MMTC,Mosaic,30,8437935106,30
0001411273,CHARLESTON SC,091,ECIV,004,ABC,20200304,09:55:22,20200304,09:56:21,0000000010,0000000069,0000000075,LIVE WITH KELLY AND RYAN,MTCH937160H,12/15/19,MMTC,Mosaic,60,8437935106,60
0001403213,CHARLESTON SC,091,ECIV,004,ABC,20200304,19:24:07,20200304,19:24:36,0000000010,0000000039,0000000045,ABC NEWS 4 AT 7:00,MTCH935530H,11/1/19,MMTC,MBC Skills,30,8437935106,30
0001411274,CHARLESTON SC,091,ECIV,004,ABC,20200304,20:26:48,20200304,20:27:17,0000000010,0000000039,0000000045,VOLCANO LIVE! WITH NIK WALLENDA,MTCH937130H,12/15/19,MMTC,Mosaic,30,8437935106,30
0001403213,CHARLESTON SC,091,ECIV,004,ABC,20200304,21:18:02,20200304,21:18:31,0000000010,0000000039,0000000045,VOLCANO LIVE! WITH NIK WALLENDA,MTCH935530H,11/1/19,MMTC,MBC Skills,30,8437935106,30
0001411274,CHARLESTON SC,091,ECIV,004,ABC,20200304,21:55:34,20200304,21:56:03,0000000010,0000000039,0000000045,VOLCANO LIVE! WITH NIK WALLENDA,MTCH937130H,12/15/19,MMTC,Mosaic,30,8437935106,30
0001403213,CHARLESTON SC,091,ECIV,004,ABC,20200304,22:45:47,20200304,22:46:16,0000000010,0000000039,0000000045,STUMPTOWN,MTCH935530H,11/1/19,MMTC,MBC Skills,30,8437935106,30
0001411274,CHARLESTON SC,091,ECIV,004,ABC,20200305,16:39:27,20200305,16:39:56,0000000010,0000000039,0000000045,THE ELLEN DEGENERES SHOW,MTCH937130H,12/15/19,MMTC,Mosaic,30,8437935106,30
0001403213,CHARLESTON SC,091,ECIV,004,ABC,20200305,16:54:27,20200305,16:54:56,0000000010,0000000039,0000000045,THE ELLEN DEGENERES SHOW,MTCH935530H,11/1/19,MMTC,MBC Skills,30,8437935106,30
0001411274,CHARLESTON SC,091,ECIV,004,ABC,20200305,19:42:22,20200305,19:42:51,0000000010,0000000039,0000000045,ENTERTAINMENT TONIGHT,MTCH937130H,12/15/19,MMTC,Mosaic,30,8437935106,30
0001403213,CHARLESTON SC,091,ECIV,004,ABC,20200305,19:59:44,20200305,20:00:12,0000000010,0000000038,0000000045,ENTERTAINMENT TONIGHT,MTCH935530H,11/1/19,MMTC,MBC Skills,30,8437935106,30
0001411274,CHARLESTON SC,091,ECIV,004,ABC,20200305,22:33:03,20200305,22:33:32,0000000010,0000000039,0000000045,A MILLION LITTLE THINGS,MTCH937130H,12/15/19,MMTC,Mosaic,30,8437935106,30
0001403213,CHARLESTON SC,091,ECIV,004,ABC,20200306,22:04:02,20200306,22:04:31,0000000010,0000000039,0000000045,20/20,MTCH935530H,11/1/19,MMTC,MBC Skills,30,8437935106,30
0001411274,CHARLESTON SC,091,ECIV,004,ABC,20200306,22:51:21,20200306,22:51:50,0000000010,0000000039,0000000045,20/20,MTCH937130H,12/15/19,MMTC,Mosaic,30,8437935106,30
0001403213,CHARLESTON SC,091,WCBD,002,NBC,20200302,08:41:12,20200302,08:41:41,0000000010,0000000039,0000000045,TODAY,MTCH935530H,11/1/19,MMTC,MBC Skills,30,8437935106,30
0001411274,CHARLESTON SC,091,WCBD,002,NBC,20200303,06:58:48,20200303,06:59:17,0000000010,0000000039,0000000045,NEWS 2 TODAY,MTCH937130H,12/15/19,MMTC,Mosaic,30,8437935106,30
0001403213,CHARLESTON SC,091,WCBD,002,NBC,20200303,08:35:33,20200303,08:36:02,0000000010,0000000039,0000000045,TODAY,MTCH935530H,11/1/19,MMTC,MBC Skills,30,8437935106,30
0001411274,CHARLESTON SC,091,WCBD,002,NBC,20200304,07:59:09,20200304,07:59:37,0000000011,0000000039,0000000045,TODAY,MTCH937130H,12/15/19,MMTC,Mosaic,30,8437935106,30
0001403213,CHARLESTON SC,091,WCBD,002,NBC,20200304,08:58:53,20200304,08:59:22,0000000010,0000000039,0000000045,TODAY,MTCH935530H,11/1/19,MMTC,MBC Skills,30,8437935106,30
0001411274,CHARLESTON SC,091,WCBD,002,NBC,20200305,08:28:03,20200305,08:28:32,0000000010,0000000039,0000000045,TODAY,MTCH937130H,12/15/19,MMTC,Mosaic,30,8437935106,30
0001403213,CHARLESTON SC,091,WCBD,002,NBC,20200306,08:49:33,20200306,08:50:02,0000000010,0000000039,0000000045,TODAY,MTCH935530H,11/1/19,MMTC,MBC Skills,30,8437935106,30
0001411274,CHARLESTON SC,091,WCBD,002,NBC,20200308,00:12:25,20200308,00:12:54,0000000010,0000000039,0000000045,SATURDAY NIGHT LIVE,MTCH937130H,12/15/19,MMTC,Mosaic,30,8437935106,30
0001411274,CHARLESTON SC,091,WTAT,024,FOX,20200302,11:08:30,20200302,11:08:59,0000000010,0000000039,0000000045,DIVORCE COURT,MTCH937130H,12/15/19,MMTC,Mosaic,30,8437935106,30
0001411273,CHARLESTON SC,091,WTAT,024,FOX,20200302,11:29:03,20200302,11:30:02,0000000010,0000000069,0000000075,DIVORCE COURT,MTCH937160H,12/15/19,MMTC,Mosaic,60,8437935106,60
0001403213,CHARLESTON SC,091,WTAT,024,FOX,20200302,14:32:28,20200302,14:32:57,0000000010,0000000039,0000000045,THE REAL,MTCH935530H,11/1/19,MMTC,MBC Skills,30,8437935106,30
0001411273,CHARLESTON SC,091,WTAT,024,FOX,20200302,14:47:11,20200302,14:48:10,0000000010,0000000069,0000000075,THE REAL,MTCH937160H,12/15/19,MMTC,Mosaic,60,8437935106,60
0001411273,CHARLESTON SC,091,WTAT,024,FOX,20200303,11:45:38,20200303,11:46:37,0000000010,0000000069,0000000075,JUSTICE WITH JUDGE MABLEAN,MTCH937160H,12/15/19,MMTC,Mosaic,60,8437935106,60
0001411274,CHARLESTON SC,091,WTAT,024,FOX,20200303,11:59:12,20200303,11:59:41,0000000010,0000000039,0000000045,JUSTICE WITH JUDGE MABLEAN,MTCH937130H,12/15/19,MMTC,Mosaic,30,8437935106,30
0001403213,CHARLESTON SC,091,WTAT,024,FOX,20200303,15:11:52,20200303,15:12:21,0000000010,0000000039,0000000045,TMZ LIVE,MTCH935530H,11/1/19,MMTC,MBC Skills,30,8437935106,30
0001411273,CHARLESTON SC,091,WTAT,024,FOX,20200303,15:42:33,20200303,15:43:32,0000000010,0000000069,0000000075,TMZ LIVE,MTCH937160H,12/15/19,MMTC,Mosaic,60,8437935106,60
0001411273,CHARLESTON SC,091,WTAT,024,FOX,20200304,11:07:27,20200304,11:08:26,0000000010,0000000069,0000000075,DIVORCE COURT,MTCH937160H,12/15/19,MMTC,Mosaic,60,8437935106,60
0001411274,CHARLESTON SC,091,WTAT,024,FOX,20200304,11:16:10,20200304,11:16:39,0000000010,0000000039,0000000045,DIVORCE COURT,MTCH937130H,12/15/19,MMTC,Mosaic,30,8437935106,30
0001411273,CHARLESTON SC,091,WTAT,024,FOX,20200305,09:17:20,20200305,09:18:19,0000000010,0000000069,0000000075,JUDGE JUDY,MTCH937160H,12/15/19,MMTC,Mosaic,60,8437935106,60
0001403213,CHARLESTON SC,091,WTAT,024,FOX,20200305,09:58:57,20200305,09:59:26,0000000010,0000000039,0000000045,JUDGE JUDY,MTCH935530H,11/1/19,MMTC,MBC Skills,30,8437935106,30
0001411273,CHARLESTON SC,091,WTAT,024,FOX,20200305,11:45:47,20200305,11:46:46,0000000010,0000000069,0000000075,JUSTICE WITH JUDGE MABLEAN,MTCH937160H,12/15/19,MMTC,Mosaic,60,8437935106,60
0001411274,CHARLESTON SC,091,WTAT,024,FOX,20200305,11:58:55,20200305,11:59:24,0000000010,0000000039,0000000045,JUSTICE WITH JUDGE MABLEAN,MTCH937130H,12/15/19,MMTC,Mosaic,30,8437935106,30
0001411280,MYRTLE BEACH,097,WPDE,015,ABC,20200302,16:20:27,20200302,16:20:56,0000000010,0000000039,0000000045,JUDGE JUDY,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411280,MYRTLE BEACH,097,WPDE,015,ABC,20200302,16:43:09,20200302,16:43:38,0000000010,0000000039,0000000045,JUDGE JUDY,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411280,MYRTLE BEACH,097,WPDE,015,ABC,20200304,15:58:39,20200304,15:59:08,0000000010,0000000039,0000000045,THE KELLY CLARKSON SHOW,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411280,MYRTLE BEACH,097,WPDE,015,ABC,20200304,16:29:37,20200304,16:30:06,0000000010,0000000039,0000000045,JUDGE JUDY,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411280,MYRTLE BEACH,097,WFXB,043,FOX,20200302,15:08:44,20200302,15:09:13,0000000010,0000000039,0000000045,LAUREN LAKE'S PATERNITY COURT,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411279,MYRTLE BEACH,097,WFXB,043,FOX,20200302,15:28:59,20200302,15:29:58,0000000010,0000000069,0000000075,LAUREN LAKE'S PATERNITY COURT,MTFL937460H,12/15/19,MMTC,Mosaic,60,8437935121,60
0001411280,MYRTLE BEACH,097,WFXB,043,FOX,20200302,17:18:24,20200302,17:18:53,0000000010,0000000039,0000000045,JUDGE MATHIS,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411280,MYRTLE BEACH,097,WFXB,043,FOX,20200302,17:59:06,20200302,17:59:35,0000000010,0000000039,0000000045,JUDGE MATHIS,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411280,MYRTLE BEACH,097,WFXB,043,FOX,20200302,22:12:10,20200302,22:12:39,0000000010,0000000039,0000000045,FOX NEWS AT 10,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411279,MYRTLE BEACH,097,WFXB,043,FOX,20200304,15:38:23,20200304,15:39:22,0000000010,0000000069,0000000075,LAUREN LAKE'S PATERNITY COURT,MTFL937460H,12/15/19,MMTC,Mosaic,60,8437935121,60
0001411279,MYRTLE BEACH,097,WFXB,043,FOX,20200305,17:43:09,20200305,17:44:08,0000000010,0000000069,0000000075,JUDGE MATHIS,MTFL937460H,12/15/19,MMTC,Mosaic,60,8437935121,60
0001411280,MYRTLE BEACH,097,WMBF,032,NBC,20200302,20:45:36,20200302,20:46:05,0000000010,0000000039,0000000045,THE VOICE,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411279,MYRTLE BEACH,097,WMBF,032,NBC,20200303,09:30:01,20200303,09:30:59,0000000011,0000000069,0000000075,TODAY 3RD HOUR,MTFL937460H,12/15/19,MMTC,Mosaic,60,8437935121,60
0001411280,MYRTLE BEACH,097,WMBF,032,NBC,20200303,09:58:10,20200303,09:58:39,0000000010,0000000039,0000000045,TODAY 3RD HOUR,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411279,MYRTLE BEACH,097,WMBF,032,NBC,20200303,12:40:55,20200303,12:41:53,0000000011,0000000069,0000000075,RIGHTTHISMINUTE,MTFL937460H,12/15/19,MMTC,Mosaic,60,8437935121,60
0001411280,MYRTLE BEACH,097,WMBF,032,NBC,20200303,12:59:11,20200303,12:59:40,0000000011,0000000040,0000000045,RIGHTTHISMINUTE,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411279,MYRTLE BEACH,097,WMBF,032,NBC,20200303,17:57:29,20200303,17:58:27,0000000011,0000000069,0000000075,INSIDE EDITION,MTFL937460H,12/15/19,MMTC,Mosaic,60,8437935121,60
0001411280,MYRTLE BEACH,097,WMBF,032,NBC,20200303,20:29:39,20200303,20:30:07,0000000011,0000000039,0000000045,NBC NEWS DECISION 2020 SUPER TUESDAY,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411280,MYRTLE BEACH,097,WMBF,032,NBC,20200304,17:57:55,20200304,17:58:24,0000000010,0000000039,0000000045,INSIDE EDITION,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411280,MYRTLE BEACH,097,WMBF,032,NBC,20200304,20:41:20,20200304,20:41:48,0000000011,0000000039,0000000045,CHICAGO MED,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411280,MYRTLE BEACH,097,WMBF,032,NBC,20200304,21:39:55,20200304,21:40:23,0000000011,0000000039,0000000045,CHICAGO FIRE,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411280,MYRTLE BEACH,097,WMBF,032,NBC,20200305,09:33:03,20200305,09:33:32,0000000010,0000000039,0000000045,TODAY 3RD HOUR,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411279,MYRTLE BEACH,097,WMBF,032,NBC,20200305,09:56:59,20200305,09:57:58,0000000010,0000000069,0000000075,TODAY 3RD HOUR,MTFL937460H,12/15/19,MMTC,Mosaic,60,8437935121,60
0001411279,MYRTLE BEACH,097,WMBF,032,NBC,20200305,12:41:50,20200305,12:42:48,0000000011,0000000069,0000000075,RIGHTTHISMINUTE,MTFL937460H,12/15/19,MMTC,Mosaic,60,8437935121,60
0001411280,MYRTLE BEACH,097,WMBF,032,NBC,20200305,12:59:11,20200305,12:59:39,0000000011,0000000039,0000000045,RIGHTTHISMINUTE,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411280,MYRTLE BEACH,097,WWMB,021,CW,20200306,15:32:09,20200306,15:32:27,0000000021,0000000039,0000000045,JERRY SPRINGER,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411274,MYRTLE BEACH,097,WWMB,021,CW,20200306,16:07:13,20200306,16:07:40,0000000011,0000000037,0000000045,JUDGE JERRY,MTCH937130H,12/15/19,MMTC,Mosaic,30,8437935106,30
0001411280,MYRTLE BEACH,097,WWMB,021,CW,20200306,16:31:52,20200306,16:32:18,0000000013,0000000039,0000000045,JUDGE JERRY,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411274,MYRTLE BEACH,097,WWMB,021,CW,20200306,17:04:01,20200306,17:04:15,0000000021,0000000035,0000000045,LIVE PD: POLICE PATROL,MTCH937130H,12/15/19,MMTC,Mosaic,30,8437935106,30
0001411280,MYRTLE BEACH,097,WWMB,021,CW,20200306,17:18:39,20200306,17:18:40,0000000013,0000000011,0000000045,LIVE PD: POLICE PATROL,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411280,MYRTLE BEACH,097,WWMB,021,CW,20200306,17:21:45,20200306,17:22:14,0000000011,0000000036,0000000045,LIVE PD: POLICE PATROL,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411274,MYRTLE BEACH,097,WWMB,021,CW,20200306,18:05:51,20200306,18:06:20,0000000010,0000000039,0000000045,BOB'S BURGERS,MTCH937130H,12/15/19,MMTC,Mosaic,30,8437935106,30
0001411280,MYRTLE BEACH,097,WWMB,021,CW,20200306,18:30:23,20200306,18:30:51,0000000011,0000000039,0000000045,BOB'S BURGERS,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411274,MYRTLE BEACH,097,WWMB,021,CW,20200306,18:53:57,20200306,18:54:17,0000000011,0000000031,0000000045,BOB'S BURGERS,MTCH937130H,12/15/19,MMTC,Mosaic,30,8437935106,30
0001411280,MYRTLE BEACH,097,WWMB,021,CW,20200306,19:09:56,20200306,19:10:21,0000000011,0000000036,0000000045,FAMILY GUY,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411274,MYRTLE BEACH,097,WWMB,021,CW,20200306,19:13:13,20200306,19:13:41,0000000011,0000000039,0000000045,FAMILY GUY,MTCH937130H,12/15/19,MMTC,Mosaic,30,8437935106,30
0001411274,MYRTLE BEACH,097,WWMB,021,CW,20200306,19:53:41,20200306,19:54:09,0000000011,0000000039,0000000045,FAMILY GUY,MTCH937130H,12/15/19,MMTC,Mosaic,30,8437935106,30
0001411280,MYRTLE BEACH,097,WWMB,021,CW,20200306,20:18:00,20200306,20:18:24,0000000015,0000000039,0000000045,PENN & TELLER: FOOL US,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411280,MYRTLE BEACH,097,WWMB,021,CW,20200306,21:06:21,20200306,21:06:45,0000000015,0000000039,0000000045,WHOSE LINE IS IT ANYWAY?,MTFL937430H,12/15/19,MMTC,Mosaic,30,8437935121,30
0001411274,MYRTLE BEACH,097,WWMB,021,CW,20200306,21:49:10,20200306,21:49:37,0000000011,0000000036,0000000045,WHOSE LINE IS IT ANYWAY?,MTCH937130H,12/15/19,MMTC,Mosaic,30,8437935106,30
