Encoding Id,Market,Rank,Station,Channel,Affiliate,Start Date,Start Time,Stop Date,Stop Time,Start Second,Stop Second,Seconds,Program,ISCI-20,Campaign,Advertiser,Product Name,Module Code,Phone Number,Length 
0001411284,RALEIGH,027,WRAZ,050,FOX,20200225,19:44:10,20200225,19:44:39,0000000010,0000000039,0000000045,FAMILY FEUD,MMRD936730H,12/15/19,MMC,Mosaic,30,9104443471,30
0001411283,RALEIGH,027,WRAZ,050,FOX,20200226,10:43:51,20200226,10:44:47,0000000010,0000000066,0000000075,THE WENDY WILLIAMS SHOW,MMRD936760H,12/15/19,MMC,Mosaic,60,9104443471,60
0001403210,RALEIGH,027,WRAZ,050,FOX,20200226,10:59:39,20200226,11:00:08,0000000010,0000000039,0000000045,THE WENDY WILLIAMS SHOW,MMRD935130H,11/1/19,MMC,MBC Skills,30,9104443471,30
0001411284,RALEIGH,027,WRAZ,050,FOX,20200226,19:13:35,20200226,19:14:04,0000000010,0000000039,0000000045,FAMILY FEUD,MMRD936730H,12/15/19,MMC,Mosaic,30,9104443471,30
0001403210,RALEIGH,027,WRAZ,050,FOX,20200226,19:50:29,20200226,19:50:58,0000000010,0000000039,0000000045,FAMILY FEUD,MMRD935130H,11/1/19,MMC,MBC Skills,30,9104443471,30
0001411284,RALEIGH,027,WRAZ,050,FOX,20200227,09:23:53,20200227,09:24:22,0000000010,0000000039,0000000045,WRAL 9AM NEWS ON FOX50,MMRD936730H,12/15/19,MMC,Mosaic,30,9104443471,30
0001403210,RALEIGH,027,WRAZ,050,FOX,20200227,14:24:10,20200227,14:24:39,0000000010,0000000039,0000000045,RIGHTTHISMINUTE,MMRD935130H,11/1/19,MMC,MBC Skills,30,9104443471,30
0001411283,RALEIGH,027,WRAZ,050,FOX,20200227,14:54:55,20200227,14:55:54,0000000010,0000000069,0000000075,RIGHTTHISMINUTE,MMRD936760H,12/15/19,MMC,Mosaic,60,9104443471,60
0001411285,GREENVILLE NC,100,WCTI,012,ABC,20200224,09:31:33,20200224,09:32:33,0000000010,0000000070,0000000075,LIVE WITH KELLY AND RYAN,MMGR936860H,12/15/19,MMC,Mosaic,60,9103755510,60
0001403209,GREENVILLE NC,100,WCTI,012,ABC,20200224,09:58:35,20200224,09:59:04,0000000010,0000000039,0000000045,LIVE WITH KELLY AND RYAN,MMGR935230H,11/1/19,MMC,MBC Skills,30,9103755510,30
0001411286,GREENVILLE NC,100,WCTI,012,ABC,20200224,19:59:39,20200224,20:00:08,0000000010,0000000039,0000000045,JUDGE JUDY,MMGR936830H,12/15/19,MMC,Mosaic,30,9103755510,30
0001403209,GREENVILLE NC,100,WCTI,012,ABC,20200225,15:23:56,20200225,15:24:25,0000000010,0000000039,0000000045,TAMRON HALL,MMGR935230H,11/1/19,MMC,MBC Skills,30,9103755510,30
0001411285,GREENVILLE NC,100,WCTI,012,ABC,20200225,15:58:35,20200225,15:59:34,0000000010,0000000069,0000000075,TAMRON HALL,MMGR936860H,12/15/19,MMC,Mosaic,60,9103755510,60
0001411286,GREENVILLE NC,100,WCTI,012,ABC,20200226,09:59:33,20200226,10:00:02,0000000010,0000000039,0000000045,LIVE WITH KELLY AND RYAN,MMGR936830H,12/15/19,MMC,Mosaic,30,9103755510,30
0001403209,GREENVILLE NC,100,WCTI,012,ABC,20200227,15:36:13,20200227,15:36:42,0000000010,0000000039,0000000045,TAMRON HALL,MMGR935230H,11/1/19,MMC,MBC Skills,30,9103755510,30
0001411285,GREENVILLE NC,100,WCTI,012,ABC,20200227,15:58:47,20200227,15:59:46,0000000010,0000000069,0000000075,TAMRON HALL,MMGR936860H,12/15/19,MMC,Mosaic,60,9103755510,60
0001411285,GREENVILLE NC,100,WCTI,012,ABC,20200228,09:29:49,20200228,09:30:48,0000000010,0000000069,0000000075,LIVE WITH KELLY AND RYAN,MMGR936860H,12/15/19,MMC,Mosaic,60,9103755510,60
0001411286,GREENVILLE NC,100,WCTI,012,ABC,20200228,09:53:17,20200228,09:53:46,0000000010,0000000039,0000000045,LIVE WITH KELLY AND RYAN,MMGR936830H,12/15/19,MMC,Mosaic,30,9103755510,30
0001403209,GREENVILLE NC,100,WITN,007,NBC,20200225,11:26:18,20200225,11:26:47,0000000010,0000000039,0000000045,RACHAEL RAY,MMGR935230H,11/1/19,MMC,MBC Skills,30,9103755510,30
0001411285,GREENVILLE NC,100,WITN,007,NBC,20200225,11:44:37,20200225,11:45:36,0000000010,0000000069,0000000075,RACHAEL RAY,MMGR936860H,12/15/19,MMC,Mosaic,60,9103755510,60
0001411285,GREENVILLE NC,100,WITN,007,NBC,20200226,11:12:17,20200226,11:13:16,0000000010,0000000069,0000000075,RACHAEL RAY,MMGR936860H,12/15/19,MMC,Mosaic,60,9103755510,60
0001411286,GREENVILLE NC,100,WITN,007,NBC,20200227,11:33:16,20200227,11:33:45,0000000010,0000000039,0000000045,RACHAEL RAY,MMGR936830H,12/15/19,MMC,Mosaic,30,9103755510,30
0001411285,GREENVILLE NC,100,WITN,007,NBC,20200227,11:49:55,20200227,11:50:54,0000000010,0000000069,0000000075,RACHAEL RAY,MMGR936860H,12/15/19,MMC,Mosaic,60,9103755510,60
0001403209,GREENVILLE NC,100,WITN,007,NBC,20200228,11:12:16,20200228,11:12:45,0000000010,0000000039,0000000045,RACHAEL RAY,MMGR935230H,11/1/19,MMC,MBC Skills,30,9103755510,30
0001411286,GREENVILLE NC,100,WITN,007,NBC,20200228,11:51:53,20200228,11:52:22,0000000010,0000000039,0000000045,RACHAEL RAY,MMGR936830H,12/15/19,MMC,Mosaic,30,9103755510,30
0001403211,WILMINGTON,127,WWAY,003,ABC,20200224,07:58:54,20200224,07:59:23,0000000010,0000000039,0000000045,GOOD MORNING AMERICA,MMWI935330H,11/1/19,MMC,MBC Skills,30,9104442539,30
0001411288,WILMINGTON,127,WWAY,003,ABC,20200224,08:48:49,20200224,08:49:18,0000000010,0000000039,0000000045,GOOD MORNING AMERICA,MMWI936930H,12/15/19,MMC,Mosaic,30,9104442539,60
0001403211,WILMINGTON,127,WWAY,003,ABC,20200224,16:12:50,20200224,16:13:19,0000000010,0000000039,0000000045,JUDGE JUDY,MMWI935330H,11/1/19,MMC,MBC Skills,30,9104442539,30
0001411288,WILMINGTON,127,WWAY,003,ABC,20200224,16:25:20,20200224,16:25:48,0000000011,0000000039,0000000045,JUDGE JUDY,MMWI936930H,12/15/19,MMC,Mosaic,30,9104442539,60
0001403211,WILMINGTON,127,WWAY,003,ABC,20200225,08:55:26,20200225,08:55:55,0000000010,0000000039,0000000045,GOOD MORNING AMERICA,MMWI935330H,11/1/19,MMC,MBC Skills,30,9104442539,30
0001411288,WILMINGTON,127,WWAY,003,ABC,20200225,16:26:14,20200225,16:26:43,0000000010,0000000039,0000000045,JUDGE JUDY,MMWI936930H,12/15/19,MMC,Mosaic,30,9104442539,60
0001411287,WILMINGTON,127,WWAY,003,ABC,20200225,16:42:25,20200225,16:43:24,0000000010,0000000069,0000000075,JUDGE JUDY,MMWI936960H,12/15/19,MMC,Mosaic,60,9104442539,60
0001403211,WILMINGTON,127,WWAY,003,ABC,20200226,07:54:57,20200226,07:55:26,0000000010,0000000039,0000000045,GOOD MORNING AMERICA,MMWI935330H,11/1/19,MMC,MBC Skills,30,9104442539,30
0001411288,WILMINGTON,127,WWAY,003,ABC,20200226,08:59:46,20200226,09:00:14,0000000011,0000000039,0000000045,GOOD MORNING AMERICA,MMWI936930H,12/15/19,MMC,Mosaic,30,9104442539,60
0001403211,WILMINGTON,127,WWAY,003,ABC,20200227,08:54:47,20200227,08:55:16,0000000010,0000000039,0000000045,GOOD MORNING AMERICA,MMWI935330H,11/1/19,MMC,MBC Skills,30,9104442539,30
0001411288,WILMINGTON,127,WWAY,003,ABC,20200227,16:11:48,20200227,16:12:17,0000000010,0000000039,0000000045,JUDGE JUDY,MMWI936930H,12/15/19,MMC,Mosaic,30,9104442539,60
0001411287,WILMINGTON,127,WWAY,003,ABC,20200227,16:17:33,20200227,16:18:32,0000000010,0000000069,0000000075,JUDGE JUDY,MMWI936960H,12/15/19,MMC,Mosaic,60,9104442539,60
0001403211,WILMINGTON,127,WWAY,003,ABC,20200227,16:41:39,20200227,16:42:09,0000000010,0000000040,0000000045,JUDGE JUDY,MMWI935330H,11/1/19,MMC,MBC Skills,30,9104442539,30
0001411288,WILMINGTON,127,WWAY,003,ABC,20200228,08:35:28,20200228,08:35:57,0000000010,0000000039,0000000045,GOOD MORNING AMERICA,MMWI936930H,12/15/19,MMC,Mosaic,30,9104442539,60
0001403211,WILMINGTON,127,WWAY,003,ABC,20200228,08:59:10,20200228,08:59:39,0000000010,0000000039,0000000045,GOOD MORNING AMERICA,MMWI935330H,11/1/19,MMC,MBC Skills,30,9104442539,30
0001411288,WILMINGTON,127,WECT,006,NBC,20200224,06:28:53,20200224,06:29:22,0000000010,0000000039,0000000045,WECT NEWS  CAROLINA IN THE MORNING,MMWI936930H,12/15/19,MMC,Mosaic,30,9104442539,60
0001403211,WILMINGTON,127,WECT,006,NBC,20200224,12:23:58,20200224,12:24:27,0000000010,0000000039,0000000045,WECT NEWS MIDDAY,MMWI935330H,11/1/19,MMC,MBC Skills,30,9104442539,30
0001411288,WILMINGTON,127,WECT,006,NBC,20200224,14:39:36,20200224,14:40:05,0000000010,0000000039,0000000045,THE KELLY CLARKSON SHOW,MMWI936930H,12/15/19,MMC,Mosaic,30,9104442539,60
0001411287,WILMINGTON,127,WECT,006,NBC,20200224,14:59:09,20200224,15:00:08,0000000010,0000000069,0000000075,THE KELLY CLARKSON SHOW,MMWI936960H,12/15/19,MMC,Mosaic,60,9104442539,60
0001403211,WILMINGTON,127,WECT,006,NBC,20200225,06:58:41,20200225,06:59:10,0000000010,0000000039,0000000045,WECT NEWS  CAROLINA IN THE MORNING,MMWI935330H,11/1/19,MMC,MBC Skills,30,9104442539,30
0001411288,WILMINGTON,127,WECT,006,NBC,20200225,11:38:08,20200225,11:38:37,0000000010,0000000039,0000000045,LIVE WITH KELLY AND RYAN,MMWI936930H,12/15/19,MMC,Mosaic,30,9104442539,60
0001411287,WILMINGTON,127,WECT,006,NBC,20200225,11:55:41,20200225,11:56:40,0000000010,0000000069,0000000075,LIVE WITH KELLY AND RYAN,MMWI936960H,12/15/19,MMC,Mosaic,60,9104442539,60
0001411287,WILMINGTON,127,WECT,006,NBC,20200225,14:48:04,20200225,14:49:03,0000000010,0000000069,0000000075,THE KELLY CLARKSON SHOW,MMWI936960H,12/15/19,MMC,Mosaic,60,9104442539,60
0001403211,WILMINGTON,127,WECT,006,NBC,20200225,15:22:41,20200225,15:23:10,0000000010,0000000039,0000000045,THE ELLEN DEGENERES SHOW,MMWI935330H,11/1/19,MMC,MBC Skills,30,9104442539,30
0001411287,WILMINGTON,127,WECT,006,NBC,20200225,15:47:32,20200225,15:48:32,0000000010,0000000070,0000000075,THE ELLEN DEGENERES SHOW,MMWI936960H,12/15/19,MMC,Mosaic,60,9104442539,60
0001411288,WILMINGTON,127,WECT,006,NBC,20200226,12:22:55,20200226,12:23:24,0000000010,0000000039,0000000045,WECT NEWS MIDDAY,MMWI936930H,12/15/19,MMC,Mosaic,30,9104442539,60
0001403211,WILMINGTON,127,WECT,006,NBC,20200226,14:32:15,20200226,14:32:44,0000000010,0000000039,0000000045,THE KELLY CLARKSON SHOW,MMWI935330H,11/1/19,MMC,MBC Skills,30,9104442539,30
0001411287,WILMINGTON,127,WECT,006,NBC,20200226,14:54:33,20200226,14:55:32,0000000010,0000000069,0000000075,THE KELLY CLARKSON SHOW,MMWI936960H,12/15/19,MMC,Mosaic,60,9104442539,60
0001411287,WILMINGTON,127,WECT,006,NBC,20200226,15:31:56,20200226,15:32:55,0000000010,0000000069,0000000075,THE ELLEN DEGENERES SHOW,MMWI936960H,12/15/19,MMC,Mosaic,60,9104442539,60
0001411288,WILMINGTON,127,WECT,006,NBC,20200227,11:36:34,20200227,11:37:03,0000000010,0000000039,0000000045,LIVE WITH KELLY AND RYAN,MMWI936930H,12/15/19,MMC,Mosaic,30,9104442539,60
0001411287,WILMINGTON,127,WECT,006,NBC,20200227,11:58:51,20200227,11:59:50,0000000010,0000000069,0000000075,LIVE WITH KELLY AND RYAN,MMWI936960H,12/15/19,MMC,Mosaic,60,9104442539,60
0001411287,WILMINGTON,127,WECT,006,NBC,20200227,14:39:58,20200227,14:40:57,0000000010,0000000069,0000000075,THE KELLY CLARKSON SHOW,MMWI936960H,12/15/19,MMC,Mosaic,60,9104442539,60
0001411287,WILMINGTON,127,WECT,006,NBC,20200227,15:19:19,20200227,15:20:18,0000000010,0000000069,0000000075,THE ELLEN DEGENERES SHOW,MMWI936960H,12/15/19,MMC,Mosaic,60,9104442539,60
0001403211,WILMINGTON,127,WECT,006,NBC,20200227,15:54:57,20200227,15:55:26,0000000010,0000000039,0000000045,THE ELLEN DEGENERES SHOW,MMWI935330H,11/1/19,MMC,MBC Skills,30,9104442539,30
0001411287,WILMINGTON,127,WECT,006,NBC,20200228,11:46:05,20200228,11:47:04,0000000010,0000000069,0000000075,LIVE WITH KELLY AND RYAN,MMWI936960H,12/15/19,MMC,Mosaic,60,9104442539,60
0001411287,WILMINGTON,127,WECT,006,NBC,20200228,15:20:11,20200228,15:21:10,0000000010,0000000069,0000000075,THE ELLEN DEGENERES SHOW,MMWI936960H,12/15/19,MMC,Mosaic,60,9104442539,60
0001411287,WILMINGTON,127,WECT,006,NBC,20200228,15:36:17,20200228,15:37:16,0000000010,0000000069,0000000075,THE ELLEN DEGENERES SHOW,MMWI936960H,12/15/19,MMC,Mosaic,60,9104442539,60
0001411287,WILMINGTON,127,WSFX,026,FOX,20200224,17:44:25,20200224,17:45:24,0000000010,0000000069,0000000075,HOT BENCH,MMWI936960H,12/15/19,MMC,Mosaic,60,9104442539,60
0001411288,WILMINGTON,127,WSFX,026,FOX,20200224,22:29:12,20200224,22:29:41,0000000010,0000000039,0000000045,WECT NEWS ON FOX WILMINGTON AT 10PM,MMWI936930H,12/15/19,MMC,Mosaic,30,9104442539,60
0001403211,WILMINGTON,127,WSFX,026,FOX,20200224,22:58:48,20200224,22:59:17,0000000010,0000000039,0000000045,WECT NEWS ON FOX WILMINGTON AT 10PM,MMWI935330H,11/1/19,MMC,MBC Skills,30,9104442539,30
0001411288,WILMINGTON,127,WSFX,026,FOX,20200225,19:55:54,20200225,19:56:23,0000000010,0000000039,0000000045,INSIDE EDITION,MMWI936930H,12/15/19,MMC,Mosaic,30,9104442539,60
0001403211,WILMINGTON,127,WSFX,026,FOX,20200225,21:23:13,20200225,21:23:42,0000000010,0000000039,0000000045,GORDON RAMSAY'S 24 HOURS TO HELL AND,MMWI935330H,11/1/19,MMC,MBC Skills,30,9104442539,30
0001411288,WILMINGTON,127,WSFX,026,FOX,20200225,22:44:28,20200225,22:44:57,0000000010,0000000039,0000000045,WECT NEWS ON FOX WILMINGTON AT 10PM,MMWI936930H,12/15/19,MMC,Mosaic,30,9104442539,60
0001411287,WILMINGTON,127,WSFX,026,FOX,20200226,17:46:46,20200226,17:47:45,0000000010,0000000069,0000000075,HOT BENCH,MMWI936960H,12/15/19,MMC,Mosaic,60,9104442539,60
0001403211,WILMINGTON,127,WSFX,026,FOX,20200226,19:59:08,20200226,19:59:37,0000000010,0000000039,0000000045,INSIDE EDITION,MMWI935330H,11/1/19,MMC,MBC Skills,30,9104442539,30
0001411288,WILMINGTON,127,WSFX,026,FOX,20200227,21:41:22,20200227,21:41:51,0000000010,0000000039,0000000045,DEPUTY,MMWI936930H,12/15/19,MMC,Mosaic,30,9104442539,60
0001403211,WILMINGTON,127,WSFX,026,FOX,20200227,22:45:05,20200227,22:45:34,0000000010,0000000039,0000000045,WECT NEWS ON FOX WILMINGTON AT 10PM,MMWI935330H,11/1/19,MMC,MBC Skills,30,9104442539,30
0001411288,WILMINGTON,127,WSFX,026,FOX,20200227,22:58:48,20200227,22:59:17,0000000010,0000000039,0000000045,WECT NEWS ON FOX WILMINGTON AT 10PM,MMWI936930H,12/15/19,MMC,Mosaic,30,9104442539,60
0001403209,GREENVILLE NC,100,WYDO,014,FOX,20200224,14:08:32,20200224,14:09:01,0000000010,0000000039,0000000045,HOT BENCH,MMGR935230H,11/1/19,MMC,MBC Skills,30,9103755510,30
0001411285,GREENVILLE NC,100,WYDO,014,FOX,20200224,14:28:33,20200224,14:29:33,0000000010,0000000070,0000000075,HOT BENCH,MMGR936860H,12/15/19,MMC,Mosaic,60,9103755510,60
0001411285,GREENVILLE NC,100,WYDO,014,FOX,20200224,18:25:32,20200224,18:26:31,0000000010,0000000069,0000000075,MODERN FAMILY,MMGR936860H,12/15/19,MMC,Mosaic,60,9103755510,60
0001411286,GREENVILLE NC,100,WYDO,014,FOX,20200225,13:12:01,20200225,13:12:30,0000000010,0000000039,0000000045,TMZ LIVE,MMGR936830H,12/15/19,MMC,Mosaic,30,9103755510,30
0001411285,GREENVILLE NC,100,WYDO,014,FOX,20200225,13:41:58,20200225,13:42:57,0000000010,0000000069,0000000075,TMZ LIVE,MMGR936860H,12/15/19,MMC,Mosaic,60,9103755510,60
0001403209,GREENVILLE NC,100,WYDO,014,FOX,20200225,18:29:09,20200225,18:29:38,0000000010,0000000039,0000000045,MODERN FAMILY,MMGR935230H,11/1/19,MMC,MBC Skills,30,9103755510,30
0001411286,GREENVILLE NC,100,WYDO,014,FOX,20200225,19:58:07,20200225,19:58:36,0000000010,0000000039,0000000045,THE BIG BANG THEORY,MMGR936830H,12/15/19,MMC,Mosaic,30,9103755510,30
0001403209,GREENVILLE NC,100,WYDO,014,FOX,20200225,20:45:32,20200225,20:46:01,0000000010,0000000039,0000000045,GORDON RAMSAY'S 24 HOURS TO HELL AND,MMGR935230H,11/1/19,MMC,MBC Skills,30,9103755510,30
0001411285,GREENVILLE NC,100,WYDO,014,FOX,20200226,14:28:59,20200226,14:29:58,0000000010,0000000069,0000000075,HOT BENCH,MMGR936860H,12/15/19,MMC,Mosaic,60,9103755510,60
0001411286,GREENVILLE NC,100,WYDO,014,FOX,20200226,14:56:26,20200226,14:56:55,0000000010,0000000039,0000000045,HOT BENCH,MMGR936830H,12/15/19,MMC,Mosaic,30,9103755510,30
0001411285,GREENVILLE NC,100,WYDO,014,FOX,20200226,18:26:06,20200226,18:27:05,0000000010,0000000069,0000000075,MODERN FAMILY,MMGR936860H,12/15/19,MMC,Mosaic,60,9103755510,60
0001403209,GREENVILLE NC,100,WYDO,014,FOX,20200226,21:23:14,20200226,21:23:43,0000000010,0000000039,0000000045,LEGO MASTERS,MMGR935230H,11/1/19,MMC,MBC Skills,30,9103755510,30
0001411285,GREENVILLE NC,100,WYDO,014,FOX,20200227,13:41:26,20200227,13:42:25,0000000010,0000000069,0000000075,TMZ LIVE,MMGR936860H,12/15/19,MMC,Mosaic,60,9103755510,60
0001411286,GREENVILLE NC,100,WYDO,014,FOX,20200227,13:58:54,20200227,13:59:23,0000000010,0000000039,0000000045,TMZ LIVE,MMGR936830H,12/15/19,MMC,Mosaic,30,9103755510,30
0001403209,GREENVILLE NC,100,WYDO,014,FOX,20200227,21:22:34,20200227,21:23:03,0000000010,0000000039,0000000045,DEPUTY,MMGR935230H,11/1/19,MMC,MBC Skills,30,9103755510,30
0001411286,GREENVILLE NC,100,WYDO,014,FOX,20200228,18:16:33,20200228,18:17:02,0000000010,0000000039,0000000045,MODERN FAMILY,MMGR936830H,12/15/19,MMC,Mosaic,30,9103755510,30
0001403210,RALEIGH,027,EUVC,041,IND,20200224,13:47:12,20200224,13:47:41,0000000010,0000000039,0000000045,LAW & ORDER,MMRD935130H,11/1/19,MMC,MBC Skills,30,9104443471,30
0001411283,RALEIGH,027,EUVC,041,IND,20200224,14:18:10,20200224,14:19:09,0000000010,0000000069,0000000075,THE BERNIE MAC SHOW,MMRD936760H,12/15/19,MMC,Mosaic,60,9104443471,60
0001411284,RALEIGH,027,EUVC,041,IND,20200224,16:09:33,20200224,16:10:02,0000000010,0000000039,0000000045,MOVIE,MMRD936730H,12/15/19,MMC,Mosaic,30,9104443471,30
0001411283,RALEIGH,027,EUVC,041,IND,20200224,19:12:09,20200224,19:13:08,0000000010,0000000069,0000000075,THE GAME,MMRD936760H,12/15/19,MMC,Mosaic,60,9104443471,60
0001403210,RALEIGH,027,EUVC,041,IND,20200225,14:11:59,20200225,14:12:28,0000000010,0000000039,0000000045,MOVIE,MMRD935130H,11/1/19,MMC,MBC Skills,30,9104443471,30
